11/12,3:00:00 PM,Bradley,2,0,0,3,2,1,4,8,8,9,9,9,9,9,5,
11/12,3:20:00 PM,Bradley,3,3,3,3,3,3,3,6,5,6,6,6,8,8,8,
11/12,3:40:00 PM,Bradley,0,0,0,0,1,3,0,0,0,0,0,3,2,2,3,
11/13,5:20:00 PM,Bradley,0,2,2,0,2,3,4,0,0,0,0,3,3,0,0,
11/13,5:40:00 PM,Bradley,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/13,12:00:00 PM,Bradley,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,
11/13,12:20:00 PM,Bradley,2,3,1,3,2,3,1,0,0,0,0,1,3,2,3,
11/13,12:40:00 PM,Bradley,1,2,1,1,2,2,3,2,1,2,2,2,0,0,0,
11/13,1:00:00 PM,Bradley,2,2,1,2,3,4,3,4,3,1,2,3,0,2,4,
11/14,9:00:00 AM,Monica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/14,9:20:00 AM,Monica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/14,9:40:00 AM,Monica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,
